Account_ID,Customer_ID,Date_Opened,Account_Type,Opened_Legitimately,Branch_Location,Employee_ID,Number_of_Accounts_per_Customer,Time_Since_Last_Account_Opened,Employee_Tenure,Account_Opening_Method
10d8c9da-99e4-4ad0-8607-25bbdad532b6,be8adf7c-273d-482d-9b75-0ab287aa43c6,6/19/2023,Checking,Yes,South Ryan,5273e102-11f0-4a0c-be66-53f8b296ab7e,4,60,5,In-Person
105cbed4-18de-49e9-9638-136fa9e644ec,3e1d5181-692e-4887-8899-9c313088dd1f,8/7/2022,Credit,No,Johnsonhaven,d69642c8-69c8-4de4-bdea-3c73f6f1a095,2,150,9,Phone
baa30c26-0691-4bd5-91c4-996daed66293,f4fdf7e6-c3b8-4560-b596-f56b29efd32b,4/12/2020,Savings,Yes,Lake Coreystad,4a86c35c-0564-4525-88c0-2ac9b3e0eb65,1,295,1,In-Person
80d47ddb-2f24-4115-981c-be88d63ac6ad,62ccc10f-eb84-4d61-8f5c-778e51c0cb5e,1/24/2023,Savings,No,East Karenmouth,36af7b51-37e4-4b77-85c5-4cb74db3989c,4,273,10,In-Person
3511942d-969d-4507-85ff-f5e3d50515cc,ff7de1a8-05f3-4501-9bfb-6dfed4da2d3f,6/25/2021,Credit,Yes,South Maryport,25ed1b83-3af6-4219-a129-bf4c902eb27d,1,120,6,Phone
03bfb9e4-bf28-4f11-8905-d6143ddbdf73,5d7180de-1636-4894-b400-aef1d125c8bf,6/10/2020,Credit,No,Stephenton,5c5548b6-7e28-4a37-b48a-8a014ba8b525,2,107,0,Phone
68456cbe-16d8-4427-bfbc-6451079ada92,e9991a0d-ef95-48c9-8c4e-020440454c82,11/17/2021,Checking,No,Albertview,c20b32f7-147b-43c6-ae06-d12da6ab9d66,3,42,7,Phone
f7e2b43a-1f21-4ae9-bdf3-0974ea21d89a,8f69ce64-a660-4843-b012-8663d2867534,5/4/2021,Checking,Yes,Lake Michael,9efc4c1a-9ee2-44d4-bfa1-dab4420eca74,2,228,4,Online
b9c39ca3-c53a-4756-a436-d3ddd8dd4df7,c56f72c9-85dd-4d3a-819c-ebd38c42bd57,3/26/2021,Checking,Yes,South Sharontown,4a0abb31-d2e5-4b2e-ada0-80c573b96c3d,3,112,4,Phone
117e3c36-0ac2-4a8c-bfcd-d2eabe86478e,c0ca3ee4-af82-4333-abd4-e60a5dc56226,5/15/2023,Savings,Yes,Powellbury,562f74c1-279d-4aa0-9d5d-d3d88e5a507b,4,29,6,Phone
92895393-124a-4d39-976c-2544bbd47c82,06fb346a-e0f0-4610-b92e-fadd196c443b,10/21/2023,Credit,No,Lake Robert,670ea9e1-517a-4415-8fac-e7c13f0edf2c,2,287,4,Phone
43a7c076-8176-4ba0-a895-35f29c1d67d3,bd439073-8b47-49e9-bfec-ffb64de0b577,8/24/2021,Credit,Yes,Blackwellton,3c196d10-c24c-4e23-8642-074bce82ea65,1,114,10,Online
719d00ee-3855-46d8-a308-40a66e67a572,45bbb1ec-8d83-4900-b0da-812c38b69478,8/26/2024,Credit,No,Brittanyburgh,c8cb08b7-36b4-498a-a526-a9724be7dc7c,2,246,10,In-Person
76e2f9a3-7da2-4e77-bace-834992376353,91f3c35c-948b-4d70-b3be-cab85ab2f176,7/15/2022,Savings,Yes,East Andrew,a3d4cc26-19cc-4350-a61a-326bfc1cad5d,2,150,7,In-Person
2972670e-b998-4273-8117-c777fd8f6a30,902defc1-b126-40f7-9748-ee4a9579f379,11/16/2024,Savings,Yes,Braunmouth,12e62cf8-1671-40c8-9682-b35c5f128931,5,50,0,Phone
64ac0daa-4881-467b-b64d-6202ca4d7171,59774e26-76d4-4a33-a8ec-75c02add80f1,11/13/2021,Savings,Yes,West Ericfurt,fe6a9763-5751-42ab-8d6b-9bd7cf7c8329,1,91,7,In-Person
18f3647a-e5ad-4aa1-8fa0-336f28fb6001,7b1c1f11-572a-4b8c-979f-da922eb36234,3/26/2022,Savings,No,Bennettview,a0f7a3b0-96b7-42a4-aef4-05de13f00676,1,317,9,Phone
fb85b6b8-cab5-43ec-a7c2-5f33f11b9aec,547667ed-2af7-4e50-af9e-af646be5d582,8/30/2022,Checking,Yes,Mikaylatown,26cdda2d-8807-4612-be8e-91bac0a9af34,4,172,5,Phone
3115924e-7bce-485b-9e16-7674c8fd749c,6f5a533b-1a4e-4437-bda4-cab735588abe,1/5/2024,Credit,Yes,Victoriastad,b4e7e6da-7ea8-4004-a7f4-59c56d307196,5,272,4,Phone
6b816cf7-b1ff-438c-9c57-155badf01a75,814f0408-5d99-4755-aaa2-f0df8df1f42c,10/6/2023,Credit,Yes,Simpsonshire,51a1a162-26cc-4c1c-9923-3743209d23fa,2,320,9,Online
894c907c-d66d-4be2-9bd9-fd03c8bc002b,4de2eb18-c04c-448d-8b7f-6361637807dc,2/2/2021,Checking,Yes,Stevenfort,fb057d36-43c6-4b31-bfc2-c535df90c67b,4,230,10,Phone
ded38d27-1abb-4de7-932a-88813763de7f,aabe6324-8c1f-433a-bc9e-4cdcdb3d55c3,5/7/2021,Savings,Yes,Coleview,095fb075-73e0-47f3-bbe7-6f1d7649c003,2,91,8,In-Person
07a39a83-c6b4-49c0-b6d6-90ba86ba327e,b6e31a0e-7eec-4435-b0bf-4c227996fce8,10/6/2022,Savings,Yes,Millerfort,c12b8140-2dec-4d94-96ab-4f2b3a524ec8,2,111,5,In-Person
7886870e-f77a-469d-bc81-6113fb4b2267,9f51b89e-79c2-4ad3-9171-bd190b02e51f,8/21/2022,Credit,Yes,Lake Troyhaven,2be18638-b84d-40fd-934f-a8d18302e1ce,3,198,5,Online
8f27e051-5e5d-4da0-92bb-63349c30fecf,1c206aeb-455c-45b0-bff1-0e6bc8917781,5/19/2020,Credit,No,New Stevenport,958845e4-982b-4ead-ab0d-a7e9e9244bb8,3,122,10,In-Person
7bfc4345-09a0-4a00-a8bc-586fb99b1f4e,9b355da8-1472-4940-a956-c0f0a7c14cf3,9/17/2021,Checking,No,Johnberg,e299f59e-01e5-49e3-87f9-0753fd2d50d7,2,261,2,Online
95771377-b582-45a9-979a-b7d45ad34ec9,6c3d4df5-634f-405c-b996-606a44a10974,2/4/2023,Credit,Yes,Johnsonside,31d6ce0c-9cf4-4c6a-85f6-cc73b0b53281,5,247,3,Online
a656ac23-8b86-438d-a131-166a51a16d03,6bb7e089-0248-49d3-b1a1-9a0a81cb6582,8/6/2020,Credit,Yes,Roberttown,8c32ff31-ea5b-4dec-b353-e3b0313747ea,4,313,7,Online
a360c62b-68de-432d-89f5-49955f0adcd1,6b11f246-90c4-44a9-bf5c-2e8d79ebef3b,1/30/2021,Checking,No,Smithtown,a4b6b627-639c-4782-850d-f50168fd50a7,2,169,8,Online
bd3e1f75-9801-4a68-b82e-94f86c60146e,d5988683-b060-4652-a86d-477fe884dcb6,6/22/2020,Savings,No,West Devin,c9b77a7f-047c-4131-917b-af9fd5a1a081,4,293,4,Online
6e4d7d45-e95e-415f-bfd9-e0969b2923dd,d8cc35a3-63cb-49e0-8729-51d1cc83fe6b,2/20/2023,Credit,Yes,North Jeffshire,a4755530-47b1-4772-b639-1570b6085bbc,5,201,10,Online
02c1e9d6-b515-4116-ac71-09131c139171,6786aa5d-f3a2-4403-8766-d38622751987,9/12/2021,Savings,Yes,Justinland,8fdea415-48a8-4627-b0d2-f514c4140252,2,246,3,In-Person
a8c9ef63-8584-4080-b3b5-33365090d7a7,56dd714a-3b9d-4d4e-b27a-f4cc4a27891c,2/25/2024,Credit,No,Hendersonshire,ad762319-8c36-4d5d-9f3e-dc1336ff057b,5,105,10,Phone
0fa333a6-d679-4703-99f7-07455d246446,af046eec-c161-45e1-ba5a-2ca0609fb21e,2/9/2024,Credit,No,Michaelton,a62dac2d-bad0-4d80-b758-1ba839a10476,1,2,0,In-Person
960a2929-ed1f-4f89-9c69-836a413fd043,ca192b8a-5124-4343-af64-727deac7d6d3,8/4/2022,Savings,Yes,East Melodyland,fce18911-3495-4877-95f5-0b2ca08fc37a,5,65,0,Online
d8fe00ac-7c84-45d9-83fe-025ff2aa5528,7e277b82-e142-411a-afc8-dba66af6880a,7/29/2021,Credit,Yes,Morganhaven,59c67f1d-db13-49d7-8791-00d24d778f4c,2,361,4,Online
9885a450-4071-451a-8028-c8665aa0db52,34ed5c6d-4e1a-4930-aa23-0d7de34fd1fb,7/9/2021,Savings,Yes,Lake Josephfurt,7c73b663-db6a-46ab-9054-f945f510479d,3,199,9,In-Person
c6c57858-f943-45a7-b6bb-0419f09a3914,e59e9f8a-e4ca-4f22-84d6-a99fe34ab065,4/16/2021,Checking,Yes,Balltown,2e5b1a98-bec2-4a5c-b771-cfea84f2a800,4,173,10,In-Person
fabff939-a73c-4e57-9027-f1c23fa1272a,53159520-cbde-49d6-80c6-96037493f96c,3/27/2023,Credit,No,Port Katrina,b1f0b9cc-d9a8-4457-b6ea-e9bece735b14,1,324,8,Phone
7f41056b-7eb6-4e09-874d-ad5febd4d8ed,67f41f1d-cbbb-492b-a70e-65af95801288,1/28/2021,Savings,Yes,South Danny,eb31e969-b3ea-4805-826d-ed61d81c62cc,3,80,5,Online
fcda37cf-faee-4f29-9b82-859b80ba28de,9ed39951-f5bd-4f07-8989-f61df979401f,6/24/2022,Savings,Yes,Taylorport,08390586-1f7e-4e19-ba54-78011a594589,4,77,1,Phone
0c8ab932-05fe-4b33-8d55-7cefd37b5d53,e893d9da-06c8-49cf-a321-116221b5a350,6/22/2022,Savings,Yes,Amyton,a4a5d3ee-2280-4d28-943f-c8e8819b23b7,3,251,4,Online
c4bdb420-fc29-41ef-8d60-f9452709af73,d503d25c-002b-4bcd-94ae-3a7b87e480ee,12/29/2023,Credit,Yes,Ochoaport,ce9ae085-b0bf-4412-ba0f-397be8c67888,5,121,5,Phone
7d373eb5-ae96-4340-a881-57ab8bf5ffff,2d286b3c-c697-4f2d-bbbe-ea619deb67c5,4/14/2020,Credit,No,Port Dean,4b09cbd2-7f88-498a-a88a-edc4d79f264c,5,137,5,In-Person
d6e0cc72-938b-4179-a834-7a3c96afcdd9,3ac10b5c-cc08-4604-9b3d-29bb93b29762,5/23/2022,Savings,No,Hartmanport,90eb720f-858d-4b53-a660-504f59ce38f1,3,85,7,Phone
cb8cee43-47bd-4605-be39-5d2293e9c35c,ecbfaeb2-47ef-4903-bc25-70579f160564,2/25/2020,Checking,Yes,Brandonmouth,396acbef-5f9e-402c-8cf3-e30a7bc6d714,2,32,0,Phone
6cf47607-979b-40f5-9c15-9a42c8fd2cb4,7afeb4f7-44f6-484f-9853-50d8c3bb89af,6/11/2022,Checking,Yes,West Janet,677160c3-a0ed-46a3-b92f-8a5830058aa3,2,200,5,Phone
6fdba8d9-3acf-499d-aa00-7f95cd13194c,3e285d50-7271-4838-be5e-f2b805f13fd4,5/18/2025,Checking,No,South Bretttown,a32ed8ec-dca1-47e3-b0d3-2c1af97ff113,1,175,3,Online
c89429d1-a40d-4a87-9fb3-a7db49a6f90e,4bd54612-d2d9-4c64-804e-f28a1e05b5e0,7/4/2020,Credit,No,Caitlynhaven,7b5cf600-6e78-4a76-ae40-91bbb9afc5b4,2,322,7,Online
3cd9c5a9-d20c-4318-ab81-f4cdbec14750,6f8392f6-6d06-4321-af7d-d26e5fafbe6f,3/20/2021,Credit,No,Kelleyland,edae0826-a668-4cea-9592-1ea3298d8699,5,239,6,In-Person
1d9f1fe0-be99-464f-9500-ecfc626a6c7a,cc0bb685-3480-49e1-b0fb-00f8bffdb084,7/1/2024,Checking,No,West Maurice,b9e66a81-e086-415c-92a8-abc7e26e8616,1,341,2,Online
00aa665b-1aeb-4e37-a5f8-cf2289a63a90,12a0fdc0-416a-4b08-8778-fbfc7cd82bae,7/19/2022,Credit,Yes,Robertside,3fe36754-ad63-4e3c-8dc2-853941bc1aa4,2,140,6,In-Person
059b8015-31d1-4046-a65d-880095401b28,18b8910a-235a-4b8b-83e4-0956a928e5cd,2/14/2024,Checking,No,Elizabethburgh,3011a25c-b39f-4ce0-85f5-8f9552d3049b,4,227,6,Phone
e969e0b5-aa38-44b1-92e1-3d5ef9144e00,9067f981-783e-4043-88bf-73800a49d8b4,1/10/2020,Checking,No,Melissafort,0e2d96dc-1720-4c99-aace-8294165940a0,2,71,4,Phone
1b7db47d-1fae-48f9-87cd-4a46a6d805d0,e99d2952-ecdf-463c-a261-e4548a12e4cf,12/3/2020,Savings,No,Turnerchester,b6fb48dc-360c-46ae-a391-5f39c4e7b96c,5,1,0,In-Person
e65d1727-a3ef-4190-af1a-b6428bf3c57f,83a64b7c-bc42-4211-bf31-e0daaec09140,8/24/2021,Checking,Yes,Kennedyberg,f158a1d3-8f36-4b91-b826-a2f2b7774122,4,205,9,In-Person
eea966e1-9388-4201-9e98-048aef18e315,300d6a4f-97a9-4b3e-9d3a-10047798ef0e,3/29/2025,Credit,No,Stephenland,89eb4e97-cb9e-4faa-8edc-7b59f501717e,5,177,5,Online
4e8cf5c7-84e2-436e-b0f4-383d0e65439b,3fc7763b-37aa-4435-b09f-b87be6e40246,5/13/2021,Savings,Yes,New Jason,ff12fcd9-38d6-4bbc-b6a8-023d354080dd,1,90,3,In-Person
d7ae698a-347b-4b00-94ed-e2550a2c3f87,f08eaece-5ae9-404c-99ae-550a6772a575,3/14/2023,Savings,No,Juliashire,fba4051b-0078-4e5f-98df-e68635c79b30,1,75,0,In-Person
cea8d519-1609-47aa-b7aa-807d934a0561,8b66c519-c950-497d-bbe8-74dcf993aeee,5/6/2024,Savings,No,Christinafurt,6a1a974b-0b61-4824-baf9-ee9273f7bdbc,5,74,1,Online
b8bfcd17-6a67-4e65-9410-255ba554df6f,232a76d4-6b3e-498a-924e-c77ad824b4a6,10/14/2024,Credit,No,Jonesbury,961a38d0-2a28-430b-9759-62114e9f1f23,4,248,10,In-Person
8ee35248-a83e-4e8f-bb1c-9efc06dee3c1,77ac8ed2-19c7-4c13-8663-d5b5adffc22e,4/19/2021,Checking,Yes,Brittanyberg,e1fb6e8f-3aff-4ed6-b742-0e870bf2b7d2,4,63,0,Online
47f32ad2-13dd-4e91-934e-daaad3833c85,327c312d-318c-46b0-af7d-77c5ff5014da,9/11/2023,Checking,Yes,East Nicole,81c8d3e8-531c-4eaf-ab9c-4c3d9cf98440,3,256,7,In-Person
8b885858-0355-44d2-858c-ea78470ccccd,6d190c74-5107-4aeb-9cd8-b6bf4a8338e5,1/25/2023,Credit,Yes,Kimberlychester,c8e59649-5e8c-402f-b46b-60a4dfef4271,5,116,2,In-Person
dac23e70-b551-43dd-bebe-84a2eebe3091,a0c97b46-2087-4917-8735-80805710f431,3/12/2020,Savings,No,East Timothyberg,17194203-b9f5-495f-be30-d5ce13f594dd,4,275,8,Phone
d9fbbef7-9767-416d-980d-fdeae44ced6b,0f3856fd-9c23-48b8-845e-21041ae76cce,3/31/2020,Credit,Yes,Mullinsfurt,c6e27504-7cd7-48e0-b3d8-c6b4cfd4c8ed,5,323,4,In-Person
2b9a90de-b080-4873-a422-5fd5fbc3c7d0,a9e94964-ec58-435b-85a8-63a88790e91b,4/13/2024,Credit,No,Port Kimberly,c67fa271-60ee-436d-b33f-1cfbcfe24279,4,287,7,Online
f6cff0ce-ace0-4d3a-a725-fedc227f0151,4670da94-0c59-484b-a9b7-aaf459f7c2e5,8/6/2023,Credit,No,New Jamesbury,b8558e12-08d9-414d-becc-a3202e77d3d1,2,249,5,In-Person
1649dc5b-d871-4534-a8b5-2875f6a3858f,24ecd970-bed0-4737-a8bc-12842060d7d2,8/11/2023,Savings,Yes,Elizabethmouth,2eef178f-b65d-46b0-bc7f-871ee1e60113,4,6,8,Online
ab2dc65c-ad87-4a17-8cb8-0e3bc75c1578,5d258644-89f6-44fb-989f-83187add9818,9/11/2022,Credit,Yes,Port Alexandraview,57c71ec0-eb3f-4ef4-b004-0194be334881,5,183,10,Online
a808dc08-b040-463f-be64-b454994771b8,58105c92-a4f0-4f54-9312-9c38ae2052cb,2/20/2020,Credit,No,Jocelynport,6a7f4e45-c942-4294-9fba-0f959a47ac1b,4,48,2,Online
b1462f3a-cdff-4734-b6ed-2c3ce8a03b03,b06f6c2a-cdd3-490b-a312-24ccf9fafcac,12/24/2023,Credit,Yes,South Sharon,25efda06-3c69-4dd8-8e6b-3156cfc4578c,5,263,1,Online
f47d3957-066d-4beb-a83b-e178c467260a,45150bc7-8b48-42db-a030-17c6bb523324,9/18/2021,Credit,No,Jasonview,2822e399-a5d0-47ba-8c2c-d3fe6c74d728,1,276,0,In-Person
a110e172-0104-4389-86b2-a15800f63295,6227d80c-910f-4b3b-baa4-0f4aaefe53bf,1/18/2024,Savings,No,Davismouth,9594b61a-28c3-41c1-b341-1be7c9253b20,3,325,9,Online
cf32bc89-9e9c-4885-b0f1-518bdacb845d,4efc4a8e-5502-497a-b819-02eaaa4194c2,4/28/2023,Savings,Yes,South Kimberly,cc4002f7-d795-45e6-8c4b-2d661ee5a837,5,104,1,Online
649ca381-3524-4ac8-8705-2de9e2a68afc,0ae72917-3eac-40ba-8b20-022905238878,9/3/2023,Credit,Yes,New Hannah,9b4b164d-920e-4f0c-b1bd-f9dcfe132ccf,4,275,2,Phone
71ac0506-2938-4904-8eff-07f5791555b2,d85944eb-be01-46de-af24-fd8960268ca7,1/7/2023,Savings,No,Jenniferton,cc9626a7-5bbc-41a5-8004-0bee14e0923d,3,88,1,Online
ff9fb6d8-bd4d-41af-bb66-fa058cb53156,936970b5-b3cc-427c-bfb1-17aa48d41137,6/3/2023,Checking,Yes,North Janestad,c4fb8d29-cdc2-481b-9a92-5aed04124f6b,3,1,8,Online
fc840859-b350-4b3d-a55f-ece95dd521d0,192e3d6c-d2b0-4e56-8aa5-4c583d0cd194,6/17/2024,Savings,No,North Jeffrey,d841008b-4e9a-4640-a0a1-77945977c449,3,313,10,Phone
d40e072d-70d4-4cce-9a6b-3432a7fd2695,becbb6a1-0dd7-430c-8689-65d556aa715a,10/19/2021,Savings,No,Port Carolyn,7ebec232-7b8f-4047-b17a-b7598d546cd8,3,309,2,In-Person
d88d0ff4-3302-49e1-bdb7-512a38480135,dad0e893-bf90-4993-8020-6ba9b0460a76,11/3/2024,Checking,Yes,Donnatown,929eecad-dc12-4efc-93fc-018c6449e358,1,152,1,In-Person
2da0bb87-cf75-48a2-b94e-fde08194897c,f11deaf6-0cff-4f2a-be0d-a74496c701e7,1/27/2021,Checking,Yes,Markstad,3a578305-d98c-4633-9c05-88d119b7f64e,2,206,10,Phone
9ea12b51-5c10-4682-913d-cbb0fd422202,23bfa337-6f4e-4ece-a5ad-adbb7f3db311,1/18/2024,Credit,Yes,West Tiffany,c19cffc0-c158-4097-afc6-f39f6910b5e0,5,346,4,Online
3805c6b6-2f8e-4edb-bca0-10c3bf1bace5,fe1f22b4-1aa2-4269-83d2-574efafd1e37,12/12/2024,Credit,No,Malonehaven,161db4c1-b367-4eda-81e6-f562c072f7d5,2,89,4,Phone
0dab1bfd-f809-4b96-8a9c-b2699d04c416,e58587ed-931d-4821-993f-7440d7b7566a,4/30/2023,Savings,Yes,Chenstad,a7988311-2f39-41ba-8e12-a6ffbb61a278,2,69,9,Phone
77896a26-6644-4fa1-a3af-03d2f921c579,89ac5724-1e0e-41f2-9996-55d79ad93a83,9/24/2021,Checking,Yes,North Amyshire,17e9f00a-60e1-4de1-93ae-149e398d6434,4,123,8,In-Person
bd0e98e9-2f5f-4d34-bfaf-74baba92b280,a9291230-429f-4028-99d5-6f443d4644fa,1/16/2022,Credit,No,Williamsland,8a84a77c-0bf8-4f1b-92e5-584b9adbd598,1,28,5,In-Person
ffb40af9-3048-44c8-ac3f-d56c75396b24,7d337053-529d-45bf-9afd-5be539fad829,9/19/2024,Savings,No,North Rebecca,debe36fe-6160-4efb-877b-0d7f67e88523,3,210,6,Online
617910a6-c0f0-452e-935e-69e3fd55aa8e,ca612002-5a41-4ca2-a36d-3efcb1321e9a,5/1/2023,Savings,No,West Courtneyberg,9db6dd9a-64ad-4cf3-8fc1-2e25044698f5,2,280,10,Phone
ed2255e4-240a-4386-bf25-d61ff6162eab,84067c27-b097-42b5-aae3-b9cd47aae0d8,12/4/2020,Checking,Yes,Haleystad,0d368005-d204-44ed-93a7-2626a844a0f6,2,156,2,Phone
940a68c3-3ce5-4303-9531-bc504574b56d,1b0877f6-fb27-45e0-a118-5e1e5c96edae,11/6/2023,Savings,No,West Melissa,945b76cc-0da3-4e00-91c7-d5c0ffcbf1e6,5,260,7,Phone
2ed868d3-1b13-4a1d-bc90-31fc1402bad0,0347e472-cfd3-4483-bd85-883211de7a1b,9/8/2023,Savings,Yes,New Karl,2611fde9-01e6-4931-a03c-2c15e6e95470,4,350,1,In-Person
6b935de5-a8e3-4dcf-881e-397322600b35,9f745f4c-22db-4456-8022-4931a568b77d,9/8/2024,Savings,No,South Josemouth,1b54405d-9160-4ae9-b8b9-956333295b98,1,219,8,Online
1b632553-dee4-48f3-a164-442589be750e,74a98d8e-58b8-4360-b20a-4481195d8f6a,4/18/2021,Credit,Yes,Warestad,f23704ab-fc6f-446e-8f2c-94dee0f9debb,4,101,4,Phone
e7003ecd-6484-443e-a449-999208a9d2ad,c893bb5a-1896-4049-82b8-421cfc1fe0c2,10/6/2023,Checking,Yes,Ramirezchester,769233e8-543d-4777-8d78-d19fd83b6c61,4,33,10,Phone
50750e06-3402-47ff-bc92-1478b5bf52c4,ddcb9aa2-25f8-4a70-a34e-eeacec5ae8ad,1/23/2021,Checking,Yes,Hallside,2e539357-4ff4-4d78-8f54-35d4f30dcb07,5,271,7,Phone
bf86d44c-a919-4a8d-a742-4d669499dc13,af0f161b-f7e1-4da6-8629-9d847e918367,9/14/2023,Checking,Yes,Lake Melody,46d82efd-8a16-4e0c-86d9-ddea184208b0,2,209,10,Phone
57138ff3-a8ef-4d0f-882b-2cff32bc2b45,0ee4bca3-1a91-4f3a-8db9-0ec884e689c0,5/6/2020,Checking,No,Virginiamouth,567d9703-e938-4f6e-8958-155fd0d67044,3,188,10,In-Person
02e2ba40-425d-4bc8-8894-932d41e69bb4,3810c48f-63ab-4186-8bcc-6d8594f88c28,9/9/2020,Checking,No,Petersonmouth,dfd6ef2f-9b03-4193-ba23-c165e838e34f,4,95,3,In-Person
d7801ce2-9b18-423a-be0e-85b34cf4218b,80042d75-928b-4b14-ad0d-e1512eb77e73,11/12/2024,Credit,Yes,North Chad,8b52e9bf-986b-4935-932e-a13b8d4cb9c5,5,298,2,In-Person
5c60af87-42e9-42ba-a7b1-7df23ce8df6e,8aca4ce0-426a-44ef-a6ee-b27ff091b916,10/13/2024,Checking,Yes,South Brianmouth,d30a60c3-1908-400a-ab04-e78de4f26aa6,2,331,7,Phone
92a69e8a-3b84-49d3-baa1-be88daeba111,419160df-7ac2-4ee0-bf0e-b0354993af85,1/7/2022,Savings,No,Albertland,8a7692ed-b88c-427e-bb6e-b8d351882a78,1,127,2,In-Person
df4cb3b2-a0bf-4180-a8f7-ed65a41cf554,8706d20f-9c4f-419d-99db-84f8540fdeee,10/22/2024,Checking,No,Cooleyhaven,b540fcd0-9b78-4552-8575-36ac9d5673c2,1,269,4,Phone
59132a88-c419-4350-8fa4-85d962f04d45,240ab8ef-d0c6-405a-84c2-ca6765a2b45e,11/2/2022,Savings,Yes,Wardtown,2f47fc60-1a21-44bf-a6bb-e3576982ff73,1,64,0,Phone
5106bac4-0793-41cb-b412-19e8c3b6494a,4d2d2484-0d5d-418f-bf7e-bb3bd14d1565,9/5/2024,Credit,No,Erinton,270083e1-c14e-44b0-8b84-0b4d8aeb7a82,2,230,6,In-Person
98f55655-07d9-4f60-b4ad-d362c01baa7f,386af779-c329-40bf-a291-f364555f5359,7/31/2020,Savings,Yes,South Kevin,afe1c49d-bc4b-4175-b0ce-dd9a5358377e,1,64,0,In-Person
87dfb016-0afb-478a-86d0-1f524ecd5d55,858e0361-4e16-41f7-abe6-dc90996f8968,10/1/2021,Credit,Yes,East Shannon,ccd24fe4-a534-412b-874b-a7c6f975d1b3,2,227,0,Phone
07a18fd2-bead-489c-b53f-aeb6e7abc387,26fdbf58-96d5-4d73-a677-e69e95e3f527,3/3/2021,Checking,No,East Lindseymouth,16982aba-48dc-4f0c-9ddc-2ae9955b2c50,4,69,6,Online
6746979f-d3ea-4303-bdba-4613cedc3666,b30c4176-375d-4620-be2b-1314206aa84a,5/9/2022,Credit,Yes,West Thomasland,73007a85-dc6f-4c3e-b366-8d7160487d36,2,221,1,Phone
05f79fe6-55a2-4c0b-b85e-6ecc4d97e85f,36c239eb-ea08-4bf6-8c83-d0ea4dd4aab8,7/1/2024,Checking,Yes,North Calvinview,c54d758b-d8a7-426a-9c17-d8778eee1734,1,171,10,Phone
929177ad-4e8e-4813-b679-251520fc9d37,6484d46e-3935-494b-9f60-83917f421b73,5/16/2022,Savings,No,New Kristy,d71e9a04-f8e7-467d-a4ea-409348ac0465,1,24,2,Online
1d66ea2e-7ca2-43f2-9155-4a9f50f2de91,a661cb36-780f-4007-aba7-271ef22d162f,5/11/2020,Credit,Yes,Simmonsberg,8be9dc7b-940b-45c0-a9bb-03570695b0ce,5,174,10,Online
be5d2d63-00c2-4c93-ade1-999feed38569,65233463-736b-473f-b4d7-3b7ed2e77c43,12/30/2022,Savings,Yes,South Joseph,7adffa95-7926-41b5-ba1f-41d4af649917,2,135,6,Online
11e99ec7-a1e9-4410-a75f-d54bb62362a5,fa29a85f-7727-4595-a6a6-6e637881dbc3,2/1/2024,Checking,Yes,Laurenhaven,da0722bf-b9d5-4cc1-ba2a-2e76a3ae3c40,3,46,6,Phone
340340b8-c120-4c41-81e8-00cc9461b7e5,06fbe0a1-0a83-4c41-aa52-bb6f223724c1,10/1/2022,Checking,Yes,Curtisport,8c3133d0-6373-4853-98ff-7532324f7dd4,4,317,5,Phone
440c9664-7f26-4a97-b25c-6c74f1854427,f88f0f6d-e2e9-4437-b2a6-5f0ff22adde4,1/31/2023,Credit,Yes,Anthonyfort,2ac99352-f00a-41be-b0ce-3e3560083955,1,314,5,Phone
5bc37ce8-b395-4fa8-b49a-f56cd993b1d5,e04c8cb5-ce55-4d8d-912d-4426d8c98bc2,4/27/2024,Savings,No,South Tiffanyfort,89f280db-3a07-4a75-b44e-c2aeb379fd18,1,171,3,Online
4e36366b-66d3-4eba-8444-627cf2a73143,ab26ed7e-38ad-4a58-9687-8e374539a13b,10/5/2020,Checking,No,New Jackfort,1ad1f7de-b600-47e8-b5f7-5fd41717f1d0,5,354,2,Phone
d120189c-bd26-44f5-95c4-114dca93e11e,d4e888e0-043e-422c-bab1-723ed3c8f8d9,7/7/2023,Credit,Yes,North Tammieport,6865d9d2-9758-4d7e-aca1-7ce26c74c53f,4,139,7,Phone
1f0620bf-1752-4f46-9888-9dadc83224b0,d721747e-22c6-4791-a1d2-6786cea35560,7/1/2024,Savings,Yes,Lake Melissa,54590fc2-e001-4e93-9d79-c920bbf8af9c,2,355,2,Phone
573588d9-6b80-43fa-9df1-a0e258f7f3c9,9f33dceb-978a-4b23-b78b-78355bb2b410,5/10/2024,Checking,No,East Sherry,fb7b9ef9-145f-47c5-983b-ba14ad33080a,3,358,2,In-Person
69ada9a8-c210-4815-bb1f-c2fb763a6833,e28250e4-3d33-460c-8a2d-049debbd3c7a,5/20/2025,Savings,No,Lestermouth,f56901f3-9356-4656-bd39-6237ae1bb8d8,3,118,5,In-Person
33f05c7c-201b-43bf-b54a-06999c773383,3698fc2f-095b-4879-bcff-0582c7f2e944,10/27/2021,Credit,No,Williamsport,b0ceab3f-fc9f-43e1-8d54-7ba81493ba95,2,39,10,Phone
aa86ad85-963c-4377-b22c-86b776f06bba,8c04c4ed-df48-4009-8a30-31519f43e7af,11/30/2022,Credit,No,North Mark,9c79313b-ef55-41a4-961a-073af8f053e4,4,279,7,Phone
